"project";"file";"status"
"ProjectMarch";"/ProjectMarch/ros2/src/shared/march_utility/march_utility/utilities/utility_functions.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/shared/march_utility/march_utility/utilities/node_utils.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_preprocessor/march_gait_preprocessor/gait_preprocessor.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_selection/march_gait_selection/gait_node.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_selection/march_gait_selection/dynamic_interpolation/cybathlon_obstacle_gaits/dynamic_gait_step_and_hold.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_selection/march_gait_selection/dynamic_interpolation/cybathlon_obstacle_gaits/stepping_stones_step_and_close.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_selection/march_gait_selection/dynamic_interpolation/gaits/dynamic_gait_step_and_close.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_selection/march_gait_selection/dynamic_interpolation/gaits/dynamic_gait_close.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/gaits/march_gait_selection/march_gait_selection/dynamic_interpolation/gaits/dynamic_gait_step.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/mujoco_simulation/src/mujoco_sim/mujoco_sim/mujoco_sim_node.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/mujoco_simulation/src/mujoco_reader/mujoco_reader/mujoco_reader_node.py";"OK"
"ProjectMarch";"/ProjectMarch/ros2/src/mujoco_simulation/src/mujoco_writer/mujoco_writer/mujoco_writer_node.py";"OK"
"Study";"/Study/ROS_Study/package/package/subscriber.py";"OK"
"Study";"/Study/ROS_Study/package/package/publisher.py";"OK"
"magician_ros2";"/magician_ros2/dobot_diagnostics/dobot_diagnostics/alarms_parser.py";"OK"
"magician_ros2";"/magician_ros2/dobot_visualization_tools/dobot_visualization_tools/int_marker.py";"OK"
"magician_ros2";"/magician_ros2/dobot_visualization_tools/dobot_visualization_tools/dobot_range.py";"OK"
"magician_ros2";"/magician_ros2/dobot_visualization_tools/dobot_visualization_tools/trajectory_markers.py";"OK"
"magician_ros2";"/magician_ros2/dobot_visualization_tools/dobot_visualization_tools/camera_range.py";"OK"
"magician_ros2";"/magician_ros2/dobot_state_updater/dobot_state_updater/dobot_state_publ.py";"OK"
"magician_ros2";"/magician_ros2/dobot_kinematics/dobot_kinematics/trajectory_validator_client.py";"OK"
"magician_ros2";"/magician_ros2/dobot_motion/dobot_motion/PTP_server.py";"OK"
"magician_ros2";"/magician_ros2/dobot_demos/dobot_demos/homing_client.py";"OK"
"magician_ros2";"/magician_ros2/dobot_demos/dobot_demos/gripper_client.py";"OK"
"magician_ros2";"/magician_ros2/dobot_demos/dobot_demos/suction_cup_client.py";"OK"
"magician_ros2";"/magician_ros2/dobot_demos/dobot_demos/pick_and_place.py";"OK"
"magician_ros2";"/magician_ros2/dobot_demos/dobot_demos/PTP_client.py";"OK"
"magician_ros2";"/magician_ros2/dobot_end_effector/dobot_end_effector/gripper_server.py";"OK"
"magician_ros2";"/magician_ros2/dobot_end_effector/dobot_end_effector/suction_cup_server.py";"OK"
"magician_ros2";"/magician_ros2/dobot_bringup/dobot_bringup/set_tool_null.py";"OK"
"tello_commander";"/tello_commander/tello_commander/tello_commander.py";"OK"
"tello_commander";"/tello_commander/script/autonomous9.py";"OK"
"tello_commander";"/tello_commander/script/autonomous8.py";"OK"
"tello_commander";"/tello_commander/script/autonomous3.py";"OK"
"tello_commander";"/tello_commander/script/topic_autonomous3.py";"OK"
"tello_commander";"/tello_commander/script/autonomous6.py";"OK"
"tello_commander";"/tello_commander/script/autonomous2.py";"OK"
"tello_commander";"/tello_commander/script/smc_drone.py";"OK"
"tello_commander";"/tello_commander/script/autonomous5.py";"OK"
"tello_commander";"/tello_commander/script/autonomous1.py";"OK"
"tello_commander";"/tello_commander/script/autonomous.py";"OK"
"tello_commander";"/tello_commander/script/autonomous4.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/sensors/oakd/oakd/only_camera_info.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/sensors/oakd/oakd/dummy_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/metalbot/metalbot/scripts/publish_tf.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/metalbot/metalbot_gazebo/scripts/spawn_robot.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/algorithms/state_estimation/state_estimation_2d/state_estimation_2d/state_estimation_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/algorithms/state_estimation/state_estimation_3d/test/test_tf_getter.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/algorithms/state_estimation/state_estimation_3d/test/test_tf_publisher.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/algorithms/state_estimation/state_estimation_3d/state_estimation_3d/ekf_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/algorithms/state_estimation/state_estimation_25d/state_estimation_25d/state_estimation_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/algorithms/utils/odom_noiser/odom_noiser/noiser_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/debug_time/debug_time/debug_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/logger/logger/logger.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/rosbag_to_hdf5/rosbag_to_hdf5/oakd_data_recorder.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/rosbag_to_hdf5/rosbag_to_hdf5/rosbot_gazebo_data_recorder.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/rosbag_to_hdf5/rosbag_to_hdf5/realsense_data_recorder_pcd_only.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/rosbag_to_hdf5/rosbag_to_hdf5/realsense_data_recorder.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/rosbag_to_hdf5/rosbag_to_hdf5/realsense_data_recorder_pcd_rgb.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/utils/path_visualizer/path_visualizer/visualizer_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/perception/vis_odo/vis_odo/vis_odo_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/perception/optical_flow/optical_flow/flow_odom_node.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/scripts/collect_data.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/rosbot_controller/model_runner.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/rosbot_controller/path_follower.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/rosbot_controller/rosbot_teleop.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/rosbot_controller/publish_rosbot_tf.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/rosbot_controller/path_publisher.py";"OK"
"metalbot";"/metalbot/ros2_ws/src/control/rosbot_controller/rosbot_controller/control_generator.py";"OK"
"ROS2_Unity";"/ROS2_Unity/Projects/dev_ws_src/kart_pub/kart_pub/KartPublisher.py";"OK"
"ROS2_Unity";"/ROS2_Unity/Projects/dev_ws_src/py_srvcli/py_srvcli/service_member_function.py";"OK"
"ROS2_Unity";"/ROS2_Unity/Projects/dev_ws_src/py_srvcli/py_srvcli/client_member_function.py";"OK"
"navigation2";"/navigation2/nav2_system_tests/src/system_failure/tester_node.py";"OK"
"navigation2";"/navigation2/nav2_system_tests/src/costmap_filters/tester_node.py";"OK"
"navigation2";"/navigation2/nav2_system_tests/src/system/nav_to_pose_tester_node.py";"OK"
"navigation2";"/navigation2/nav2_system_tests/src/system/nav_through_poses_tester_node.py";"OK"
"navigation2";"/navigation2/nav2_system_tests/src/waypoint_follower/tester.py";"OK"
"navigation2";"/navigation2/nav2_system_tests/src/gps_navigation/tester.py";"OK"
"navigation2";"/navigation2/nav2_simple_commander/nav2_simple_commander/robot_navigator.py";"OK"
"adeeptcar";"/adeeptcar/adeeptcar/odom.py";"OK"
"adeeptcar";"/adeeptcar/adeeptcar/move.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/umkc_mpc_ros/TurtleBotNode.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/example_offboard.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/test_script.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/mpc_turtle.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/logger.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/turtle_mpc_node.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/fw_airplane_mpc.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/effector_frame.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/turtle_prototype.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/mpc_quad.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/effector_node.py";"OK"
"umkc_mpc_ros";"/umkc_mpc_ros/umkc_mpc_ros/scripts/fixedwing_offboard.py";"OK"
"rvr-image-tracking";"/rvr-image-tracking/rvr_ros.py";"OK"
"rvr-image-tracking";"/rvr-image-tracking/main.py";"OK"
"akros2_drive";"/akros2_drive/akros2_drive/twist_mixer_node.py";"OK"
"akros2_drive";"/akros2_drive/akros2_drive/joy_mode_handler.py";"OK"
"yolov8_ros";"/yolov8_ros/yolov8_ros/yolov8_ros/tracking_node.py";"OK"
"yolov8_ros";"/yolov8_ros/yolov8_ros/yolov8_ros/detect_3d_node.py";"OK"
"yolov8_ros";"/yolov8_ros/yolov8_ros/yolov8_ros/debug_node.py";"OK"
"yolov8_ros";"/yolov8_ros/yolov8_ros/yolov8_ros/yolov8_node.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/clients/moraisim/morai_client_event_cmd.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/publishers/control_mode_command.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/publishers/ackermann_control_command.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/publishers/gear_command.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/publishers/moraisim/morai_ctrl_cmd.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/subscribers/velocity_report.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/subscribers/gear_report.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/subscribers/control_mode_report.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/subscribers/turn_indicators_report.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/subscribers/hazard_lights_report.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/tools/simulator_test/simulator_compatibility_test/simulator_compatibility_test/subscribers/steering_report.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/test/sim_actuation_status_publisher.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/test/plot_csv_client_node.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/accel_tester.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/brake_tester.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/delay_estimator.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/new_accel_brake_map_server.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/view_statistics.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/actuation_cmd_publisher.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/vehicle/accel_brake_map_calibrator/accel_brake_map_calibrator/scripts/view_plot.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/planning/obstacle_cruise_planner/scripts/trajectory_visualizer.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/planning/static_centerline_optimizer/scripts/app.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/planning/planning_debug_tools/scripts/trajectory_visualizer.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/planning/planning_debug_tools/scripts/perception_reproducer.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/planning/obstacle_avoidance_planner/scripts/calculation_time_plotter.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/planning/obstacle_velocity_limiter/script/velocity_visualizer.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/system/default_ad_api/script/web_server.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/common/tier4_debug_tools/scripts/stop_reason2pose.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/common/tier4_debug_tools/scripts/tf2pose.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/common/tier4_debug_tools/scripts/pose2tf.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/common/tier4_debug_tools/scripts/self_pose_listener.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/perception/lidar_centerpoint_tvm/scripts/lidar_centerpoint_visualizer.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/perception/lidar_centerpoint/scripts/lidar_centerpoint_visualizer.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/control/control_performance_analysis/scripts/control_performance_plot.py";"OK"
"avte.autoware_universe";"/avte.autoware_universe/control/vehicle_cmd_gate/script/delays_checker.py";"OK"
"teleop_gesture_toolbox";"/teleop_gesture_toolbox/teleop_gesture_toolbox/learning/tests/compare_gestures_plotter.py";"OK"
"teleop_gesture_toolbox";"/teleop_gesture_toolbox/teleop_gesture_toolbox/os_and_utils/ros_communication_gestures.py";"OK"
"teleop_gesture_toolbox";"/teleop_gesture_toolbox/teleop_gesture_toolbox/gesture_classification/main_sample_thread.py";"OK"
"teleop_gesture_toolbox";"/teleop_gesture_toolbox/teleop_gesture_toolbox/hand_processing/leap.py";"OK"
"teleop_gesture_toolbox";"/teleop_gesture_toolbox/teleop_gesture_toolbox/hand_processing/hi5.py";"OK"
"teleop_gesture_toolbox";"/teleop_gesture_toolbox/teleop_gesture_toolbox/inverse_kinematics/kinematics_interface.py";"OK"
"ros2-nav2-example";"/ros2-nav2-example/scripts/robot_navigator.py";"OK"
"ros2-nav2-example";"/ros2-nav2-example/scripts/navigate_to_charging_dock.py";"OK"
"ros2-nav2-example";"/ros2-nav2-example/scripts/lift_controller.py";"OK"
"ros2-nav2-example";"/ros2-nav2-example/scripts/navigate_to_charging_dock_v2.py";"OK"
"ros2-nav2-example";"/ros2-nav2-example/scripts/transforms/map_to_base_link_transform.py";"OK"
"ros2-nav2-example";"/ros2-nav2-example/scripts/battery_state/battery_state_pub.py";"OK"
"elfin_robot_ros2";"/elfin_robot_ros2/elfin_basic_api/scripts/test.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_perception_validation_ws/install/perception_validation/lib/python3.8/site-packages/perception_validation/perception_subscriber.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_perception_validation_ws/build/perception_validation/build/lib/perception_validation/perception_subscriber.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_perception_validation_ws/perception_validation_ws/src/perception_validation/perception_validation/perception_subscriber.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_path_planner_validation_ws/install/path_planner_validation/lib/python3.8/site-packages/path_planner_validation/path_planner_node.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_path_planner_validation_ws/path_planner_validation_ws/src/path_planner_validation/path_planner_validation/path_planner_node.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_path_planner_validation_ws/build/path_planner_validation/build/lib/path_planner_validation/path_planner_node.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_localization_validation_ws/install/localization_validation/lib/python3.8/site-packages/localization_validation/localization_node.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_localization_validation_ws/localization_validation_ws/src/localization_validation/localization_validation/localization_node.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_localization_validation_ws/build/localization_validation/build/lib/localization_validation/localization_node.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_control_validation_ws/install/control_validation/lib/python3.8/site-packages/control_validation/control_subscriber.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_control_validation_ws/install/control_validation/lib/python3.8/site-packages/control_validation/control_subscriber_Backup.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_control_validation_ws/control_validation_ws/src/control_validation/control_validation/control_subscriber.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_control_validation_ws/control_validation_ws/src/control_validation/control_validation/control_subscriber_Backup.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_control_validation_ws/build/control_validation/build/lib/control_validation/control_subscriber.py";"OK"
"PolyVerif";"/PolyVerif/Node/Node_control_validation_ws/build/control_validation/build/lib/control_validation/control_subscriber_Backup.py";"OK"
"ros2_control";"/ros2_control/controller_manager/controller_manager/unspawner.py";"OK"
"robot-framework-py";"/robot-framework-py/dasc_robot_py/ex_drone_control_geometric.py";"OK"
"robot-framework-py";"/robot-framework-py/dasc_robot_py/ex_drone_hover.py";"OK"
"robot-framework-py";"/robot-framework-py/dasc_robot_py/ex_rover_test.py";"OK"
"robot-framework-py";"/robot-framework-py/dasc_robot_py/ex_rover_test_classes.py";"OK"
"lincore";"/lincore/src/simulation/BotControllerNav.py";"OK"
"lincore";"/lincore/src/backend/img_subscriber.py";"OK"
"lincore";"/lincore/src/backend/image_publisher.py";"OK"
"lincore";"/lincore/src/backend/Controller/controller.py";"OK"
"5g_drone_ROS2";"/5g_drone_ROS2/src/test_controls/test_controls/test_controller.py";"OK"
"5g_drone_ROS2";"/5g_drone_ROS2/src/camera/camera/camera_controller.py";"OK"
"5g_drone_ROS2";"/5g_drone_ROS2/src/drone_status/drone_status/drone_status.py";"OK"
"5g_drone_ROS2";"/5g_drone_ROS2/src/api_communication/api_communication/api_listener.py";"OK"
"5g_drone_ROS2";"/5g_drone_ROS2/src/relais_control/relais_control/relais_controller.py";"OK"
"5g_drone_ROS2";"/5g_drone_ROS2/src/failsafe/failsafe/failsafe.py";"OK"
"M6";"/M6/pond1/tartagira.py";"OK"
"M6";"/M6/pond2/install/BurguerPack/lib/python3.10/site-packages/BurguerPack/__init__.py";"OK"
"M6";"/M6/pond2/build/BurguerPack/build/lib/BurguerPack/__init__.py";"OK"
"M6";"/M6/pond2/ros2_ws/install/BurguerPack/lib/python3.10/site-packages/BurguerPack/__init__.py";"OK"
"M6";"/M6/pond2/ros2_ws/build/BurguerPack/build/lib/BurguerPack/__init__.py";"OK"
"M6";"/M6/pond2/ros2_ws/src/BurguerPack/BurguerPack/__init__.py";"OK"
"M6";"/M6/codes/SubPub.py";"OK"
"M6";"/M6/codes/Controller.py";"OK"
"M6";"/M6/codes/cv2ros.py";"OK"
"M6";"/M6/codes/lincore/BotController.py";"OK"
"nicobot";"/nicobot/twist_mux/test/rate_publishers.py";"OK"
"nicobot";"/nicobot/book_ros2/br2_fsm_bumpgo_py/br2_fsm_bumpgo_py/bump_go_main.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_gamepad_to_twist_message/ros2_gamepad_to_twist_message/logitech.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_gamepad_to_twist_message/ros2_gamepad_to_twist_message/waveshare.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_gamepad_to_twist_message/ros2_gamepad_to_twist_message/playstation.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_csi_camera_publish/ros2_csi_camera_publish/jetson.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_save_camera_image/ros2_save_camera_image/execute.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_twist_message_to_robot_motion/ros2_twist_message_to_robot_motion/adafruit.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_twist_message_to_robot_motion/ros2_twist_message_to_robot_motion/jetbot.py";"OK"
"robotics-workshop";"/robotics-workshop/src/ros2_deep_learning_to_twist_message/ros2_deep_learning_to_twist_message/onnx_model.py";"OK"
"learn_ros2_code";"/learn_ros2_code/my_robot_controller/my_first_node.py";"OK"
"learn_ros2_code";"/learn_ros2_code/my_robot_controller/pose_subscriber.py";"OK"
"learn_ros2_code";"/learn_ros2_code/my_robot_controller/draw_circle.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/object_following_robot/object_following_robot/robot2_pose_publisher.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/two_wheeled_robot/scripts/robot_navigator.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/two_wheeled_robot/scripts/navigate_to_charging_dock.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/two_wheeled_robot/scripts/lift_controller.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/two_wheeled_robot/scripts/navigate_to_charging_dock_v2.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/two_wheeled_robot/scripts/transforms/map_to_base_link_transform.py";"OK"
"Repo09_SOFAR-assignment";"/Repo09_SOFAR-assignment/two_wheeled_robot/scripts/battery_state/battery_state_pub.py";"OK"
"graphviz_visualizer";"/graphviz_visualizer/graphviz_visualizer/ros_interface.py";"OK"
"graphviz_visualizer";"/graphviz_visualizer/graphviz_visualizer/graphviz_visualizer_node.py";"OK"
"Capstone_libraryrobot";"/Capstone_libraryrobot/PythonFiles/publish-odom-tf.py";"OK"
"Capstone_libraryrobot";"/Capstone_libraryrobot/PythonFiles/all_in_one.py";"OK"
"Capstone_libraryrobot";"/Capstone_libraryrobot/PythonFiles/test_get_image.py";"OK"
"pylrauv";"/pylrauv/lrauv_env/utils/world_controller.py";"OK"
"pylrauv";"/pylrauv/lrauv_env/utils/spawner.py";"OK"
"pylrauv";"/pylrauv/lrauv_env/utils/path_visualizer.py";"OK"
"pylrauv";"/pylrauv/lrauv_env/controllers/entity.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/subscriber.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/turn_camera_server.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/speed_calc.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/service_server.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/rpm_pub.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/publisher.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/turn_camera_client.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/service_client.py";"OK"
"ROS2-Workspaces";"/ROS2-Workspaces/ros2_py_ws/src/udemy_ros2_pkg/scripts/action_client.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_auxiliary/virtuoso_auxiliary/water_shooter_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_auxiliary/virtuoso_auxiliary/aux_serial_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_auxiliary/virtuoso_auxiliary/testing/stop_all_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_auxiliary/virtuoso_auxiliary/testing/ball_shooter_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_auxiliary/virtuoso_auxiliary/testing/water_shooter_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/waypoint_player_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/approach_target_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/translate_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/multi_tasks_waypoint_player_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/waypoints_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/rotate_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/set_goal.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/station_keeping.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/controller.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/diamond.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/circle.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/waypoints.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/translate_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/backward.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/change_goal.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_navigation/virtuoso_navigation/testing/forward.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/choose_pid_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/basic_pid_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/velocity_pid_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/motor_cmd_generator_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/cmd_vel_generator_node.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/testing/test_left.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/testing/test_yaw_left.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/testing/test_stop.py";"OK"
"Virtuoso";"/Virtuoso/virtuoso_controller/virtuoso_controller/testing/test_waypoint_generator.py";"OK"
